,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
254,2012,385770.0,EN.ATM.CO2E.KT,AUS,Australia,East Asia & Pacific,High income,Not classified
255,2013,379270.0,EN.ATM.CO2E.KT,AUS,Australia,East Asia & Pacific,High income,Not classified
256,2014,369880.0,EN.ATM.CO2E.KT,AUS,Australia,East Asia & Pacific,High income,Not classified
257,2015,375970.0,EN.ATM.CO2E.KT,AUS,Australia,East Asia & Pacific,High income,Not classified
258,2016,383960.0,EN.ATM.CO2E.KT,AUS,Australia,East Asia & Pacific,High income,Not classified
259,2017,387200.0,EN.ATM.CO2E.KT,AUS,Australia,East Asia & Pacific,High income,Not classified
260,2018,386620.0,EN.ATM.CO2E.KT,AUS,Australia,East Asia & Pacific,High income,Not classified
261,1990,58270.0,EN.ATM.CO2E.KT,AUT,Austria,Europe & Central Asia,High income,Not classified
262,1991,62420.0,EN.ATM.CO2E.KT,AUT,Austria,Europe & Central Asia,High income,Not classified
263,1992,57670.0,EN.ATM.CO2E.KT,AUT,Austria,Europe & Central Asia,High income,Not classified
264,1993,57800.0,EN.ATM.CO2E.KT,AUT,Austria,Europe & Central Asia,High income,Not classified
265,1994,58290.0,EN.ATM.CO2E.KT,AUT,Austria,Europe & Central Asia,High income,Not classified
266,1995,61180.0,EN.ATM.CO2E.KT,AUT,Austria,Europe & Central Asia,High income,Not classified
267,1996,64900.0,EN.ATM.CO2E.KT,AUT,Austria,Europe & Central Asia,High income,Not classified
268,1997,64220.0,EN.ATM.CO2E.KT,AUT,Austria,Europe & Central Asia,High income,Not classified
269,1998,64670.0,EN.ATM.CO2E.KT,AUT,Austria,Europe & Central Asia,High income,Not classified
270,1999,63050.0,EN.ATM.CO2E.KT,AUT,Austria,Europe & Central Asia,High income,Not classified
271,2000,63530.0,EN.ATM.CO2E.KT,AUT,Austria,Europe & Central Asia,High income,Not classified
272,2001,67910.0,EN.ATM.CO2E.KT,AUT,Austria,Europe & Central Asia,High income,Not classified
273,2002,69370.0,EN.ATM.CO2E.KT,AUT,Austria,Europe & Central Asia,High income,Not classified
274,2003,74460.0,EN.ATM.CO2E.KT,AUT,Austria,Europe & Central Asia,High income,Not classified
275,2004,75800.0,EN.ATM.CO2E.KT,AUT,Austria,Europe & Central Asia,High income,Not classified
276,2005,76240.0,EN.ATM.CO2E.KT,AUT,Austria,Europe & Central Asia,High income,Not classified
277,2006,74100.0,EN.ATM.CO2E.KT,AUT,Austria,Europe & Central Asia,High income,Not classified
278,2007,71240.0,EN.ATM.CO2E.KT,AUT,Austria,Europe & Central Asia,High income,Not classified
279,2008,70730.0,EN.ATM.CO2E.KT,AUT,Austria,Europe & Central Asia,High income,Not classified
280,2009,64420.0,EN.ATM.CO2E.KT,AUT,Austria,Europe & Central Asia,High income,Not classified
281,2010,69960.0,EN.ATM.CO2E.KT,AUT,Austria,Europe & Central Asia,High income,Not classified
282,2011,68270.0,EN.ATM.CO2E.KT,AUT,Austria,Europe & Central Asia,High income,Not classified
283,2012,65110.0,EN.ATM.CO2E.KT,AUT,Austria,Europe & Central Asia,High income,Not classified
284,2013,65750.0,EN.ATM.CO2E.KT,AUT,Austria,Europe & Central Asia,High income,Not classified
285,2014,61990.0,EN.ATM.CO2E.KT,AUT,Austria,Europe & Central Asia,High income,Not classified
286,2015,63150.0,EN.ATM.CO2E.KT,AUT,Austria,Europe & Central Asia,High income,Not classified
287,2016,63390.0,EN.ATM.CO2E.KT,AUT,Austria,Europe & Central Asia,High income,Not classified
288,2017,65830.0,EN.ATM.CO2E.KT,AUT,Austria,Europe & Central Asia,High income,Not classified
289,2018,63180.0,EN.ATM.CO2E.KT,AUT,Austria,Europe & Central Asia,High income,Not classified
290,1990,57520.0,EN.ATM.CO2E.KT,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
291,1991,67030.0,EN.ATM.CO2E.KT,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
292,1992,44620.0,EN.ATM.CO2E.KT,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
293,1993,53520.0,EN.ATM.CO2E.KT,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
294,1994,47580.0,EN.ATM.CO2E.KT,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
295,1995,45770.0,EN.ATM.CO2E.KT,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
296,1996,40380.0,EN.ATM.CO2E.KT,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
297,1997,39470.0,EN.ATM.CO2E.KT,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
298,1998,39390.0,EN.ATM.CO2E.KT,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
299,1999,38780.0,EN.ATM.CO2E.KT,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
300,2000,40010.0,EN.ATM.CO2E.KT,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
301,2001,38720.0,EN.ATM.CO2E.KT,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
302,2002,38130.0,EN.ATM.CO2E.KT,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
303,2003,34340.0,EN.ATM.CO2E.KT,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
304,2004,34090.0,EN.ATM.CO2E.KT,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
305,2005,36650.0,EN.ATM.CO2E.KT,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
306,2006,34170.0,EN.ATM.CO2E.KT,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
307,2007,27510.0,EN.ATM.CO2E.KT,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
308,2008,29580.0,EN.ATM.CO2E.KT,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
309,2009,25140.0,EN.ATM.CO2E.KT,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
310,2010,24150.0,EN.ATM.CO2E.KT,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
311,2011,28560.0,EN.ATM.CO2E.KT,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
312,2012,30760.0,EN.ATM.CO2E.KT,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
313,2013,31390.0,EN.ATM.CO2E.KT,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
314,2014,32630.0,EN.ATM.CO2E.KT,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
315,2015,32170.0,EN.ATM.CO2E.KT,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
316,2016,32660.0,EN.ATM.CO2E.KT,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
317,2017,31970.0,EN.ATM.CO2E.KT,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
318,2018,32020.0,EN.ATM.CO2E.KT,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
319,1990,1780.0,EN.ATM.CO2E.KT,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
320,1991,1880.0,EN.ATM.CO2E.KT,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
321,1992,2530.0,EN.ATM.CO2E.KT,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
322,1993,2100.0,EN.ATM.CO2E.KT,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
323,1994,2040.0,EN.ATM.CO2E.KT,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
324,1995,2080.0,EN.ATM.CO2E.KT,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
325,1996,1970.0,EN.ATM.CO2E.KT,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
326,1997,1770.0,EN.ATM.CO2E.KT,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
327,1998,2270.0,EN.ATM.CO2E.KT,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
328,1999,2230.0,EN.ATM.CO2E.KT,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
329,2000,2140.0,EN.ATM.CO2E.KT,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
330,2001,2130.0,EN.ATM.CO2E.KT,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
331,2002,2280.0,EN.ATM.CO2E.KT,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
332,2003,2250.0,EN.ATM.CO2E.KT,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
333,2004,2160.0,EN.ATM.CO2E.KT,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
334,2005,2020.0,EN.ATM.CO2E.KT,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
335,2006,2020.0,EN.ATM.CO2E.KT,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
336,2007,2070.0,EN.ATM.CO2E.KT,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
337,2008,2110.0,EN.ATM.CO2E.KT,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
338,2009,6020.0,EN.ATM.CO2E.KT,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
339,2010,2080.0,EN.ATM.CO2E.KT,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
340,2011,2420.0,EN.ATM.CO2E.KT,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
341,2012,3640.0,EN.ATM.CO2E.KT,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
342,2013,3110.0,EN.ATM.CO2E.KT,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
343,2014,2620.0,EN.ATM.CO2E.KT,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
344,2015,2370.0,EN.ATM.CO2E.KT,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
345,2016,2190.0,EN.ATM.CO2E.KT,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
346,2017,2150.0,EN.ATM.CO2E.KT,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
347,2018,2260.0,EN.ATM.CO2E.KT,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
348,1990,10740.0,EN.ATM.CO2E.KT,BHR,Bahrain,Middle East & North Africa,High income,Not classified
349,1991,10350.0,EN.ATM.CO2E.KT,BHR,Bahrain,Middle East & North Africa,High income,Not classified
350,1992,12270.0,EN.ATM.CO2E.KT,BHR,Bahrain,Middle East & North Africa,High income,Not classified
351,1993,13070.0,EN.ATM.CO2E.KT,BHR,Bahrain,Middle East & North Africa,High income,Not classified
352,1994,13370.0,EN.ATM.CO2E.KT,BHR,Bahrain,Middle East & North Africa,High income,Not classified
353,1995,13540.0,EN.ATM.CO2E.KT,BHR,Bahrain,Middle East & North Africa,High income,Not classified
354,1996,14170.0,EN.ATM.CO2E.KT,BHR,Bahrain,Middle East & North Africa,High income,Not classified
355,1997,14420.0,EN.ATM.CO2E.KT,BHR,Bahrain,Middle East & North Africa,High income,Not classified
356,1998,15510.0,EN.ATM.CO2E.KT,BHR,Bahrain,Middle East & North Africa,High income,Not classified
357,1999,15450.0,EN.ATM.CO2E.KT,BHR,Bahrain,Middle East & North Africa,High income,Not classified
358,2000,15880.0,EN.ATM.CO2E.KT,BHR,Bahrain,Middle East & North Africa,High income,Not classified
359,2001,16390.0,EN.ATM.CO2E.KT,BHR,Bahrain,Middle East & North Africa,High income,Not classified
360,2002,17220.0,EN.ATM.CO2E.KT,BHR,Bahrain,Middle East & North Africa,High income,Not classified
361,2003,17960.0,EN.ATM.CO2E.KT,BHR,Bahrain,Middle East & North Africa,High income,Not classified
362,2004,17930.0,EN.ATM.CO2E.KT,BHR,Bahrain,Middle East & North Africa,High income,Not classified
363,2005,20700.0,EN.ATM.CO2E.KT,BHR,Bahrain,Middle East & North Africa,High income,Not classified
364,2006,22500.0,EN.ATM.CO2E.KT,BHR,Bahrain,Middle East & North Africa,High income,Not classified
365,2007,23010.0,EN.ATM.CO2E.KT,BHR,Bahrain,Middle East & North Africa,High income,Not classified
366,2008,24770.0,EN.ATM.CO2E.KT,BHR,Bahrain,Middle East & North Africa,High income,Not classified
367,2009,24730.0,EN.ATM.CO2E.KT,BHR,Bahrain,Middle East & North Africa,High income,Not classified
368,2010,25980.0,EN.ATM.CO2E.KT,BHR,Bahrain,Middle East & North Africa,High income,Not classified
369,2011,26030.0,EN.ATM.CO2E.KT,BHR,Bahrain,Middle East & North Africa,High income,Not classified
370,2012,26570.0,EN.ATM.CO2E.KT,BHR,Bahrain,Middle East & North Africa,High income,Not classified
371,2013,28760.0,EN.ATM.CO2E.KT,BHR,Bahrain,Middle East & North Africa,High income,Not classified
372,2014,30220.0,EN.ATM.CO2E.KT,BHR,Bahrain,Middle East & North Africa,High income,Not classified
373,2015,30600.0,EN.ATM.CO2E.KT,BHR,Bahrain,Middle East & North Africa,High income,Not classified
374,2016,30200.0,EN.ATM.CO2E.KT,BHR,Bahrain,Middle East & North Africa,High income,Not classified
375,2017,30380.0,EN.ATM.CO2E.KT,BHR,Bahrain,Middle East & North Africa,High income,Not classified
376,2018,30750.0,EN.ATM.CO2E.KT,BHR,Bahrain,Middle East & North Africa,High income,Not classified
377,1990,11520.0,EN.ATM.CO2E.KT,BGD,Bangladesh,South Asia,Lower middle income,IDA
378,1991,10830.0,EN.ATM.CO2E.KT,BGD,Bangladesh,South Asia,Lower middle income,IDA
379,1992,11820.0,EN.ATM.CO2E.KT,BGD,Bangladesh,South Asia,Lower middle income,IDA
380,1993,12570.0,EN.ATM.CO2E.KT,BGD,Bangladesh,South Asia,Lower middle income,IDA
381,1994,13540.0,EN.ATM.CO2E.KT,BGD,Bangladesh,South Asia,Lower middle income,IDA
382,1995,16550.0,EN.ATM.CO2E.KT,BGD,Bangladesh,South Asia,Lower middle income,IDA
383,1996,16820.0,EN.ATM.CO2E.KT,BGD,Bangladesh,South Asia,Lower middle income,IDA
384,1997,18970.0,EN.ATM.CO2E.KT,BGD,Bangladesh,South Asia,Lower middle income,IDA
385,1998,19250.0,EN.ATM.CO2E.KT,BGD,Bangladesh,South Asia,Lower middle income,IDA
386,1999,20110.0,EN.ATM.CO2E.KT,BGD,Bangladesh,South Asia,Lower middle income,IDA
387,2000,21650.0,EN.ATM.CO2E.KT,BGD,Bangladesh,South Asia,Lower middle income,IDA
388,2001,25780.0,EN.ATM.CO2E.KT,BGD,Bangladesh,South Asia,Lower middle income,IDA
389,2002,27430.0,EN.ATM.CO2E.KT,BGD,Bangladesh,South Asia,Lower middle income,IDA
390,2003,28630.0,EN.ATM.CO2E.KT,BGD,Bangladesh,South Asia,Lower middle income,IDA
391,2004,30530.0,EN.ATM.CO2E.KT,BGD,Bangladesh,South Asia,Lower middle income,IDA
392,2005,32710.0,EN.ATM.CO2E.KT,BGD,Bangladesh,South Asia,Lower middle income,IDA
393,2006,35900.0,EN.ATM.CO2E.KT,BGD,Bangladesh,South Asia,Lower middle income,IDA
394,2007,37990.0,EN.ATM.CO2E.KT,BGD,Bangladesh,South Asia,Lower middle income,IDA
395,2008,41580.0,EN.ATM.CO2E.KT,BGD,Bangladesh,South Asia,Lower middle income,IDA
396,2009,44750.0,EN.ATM.CO2E.KT,BGD,Bangladesh,South Asia,Lower middle income,IDA
397,2010,50580.0,EN.ATM.CO2E.KT,BGD,Bangladesh,South Asia,Lower middle income,IDA
398,2011,54420.0,EN.ATM.CO2E.KT,BGD,Bangladesh,South Asia,Lower middle income,IDA
399,2012,57990.0,EN.ATM.CO2E.KT,BGD,Bangladesh,South Asia,Lower middle income,IDA
400,2013,60580.0,EN.ATM.CO2E.KT,BGD,Bangladesh,South Asia,Lower middle income,IDA
401,2014,63800.0,EN.ATM.CO2E.KT,BGD,Bangladesh,South Asia,Lower middle income,IDA
402,2015,71690.0,EN.ATM.CO2E.KT,BGD,Bangladesh,South Asia,Lower middle income,IDA
403,2016,73740.0,EN.ATM.CO2E.KT,BGD,Bangladesh,South Asia,Lower middle income,IDA
404,2017,78710.0,EN.ATM.CO2E.KT,BGD,Bangladesh,South Asia,Lower middle income,IDA
405,2018,82760.0,EN.ATM.CO2E.KT,BGD,Bangladesh,South Asia,Lower middle income,IDA
406,1990,980.0,EN.ATM.CO2E.KT,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
407,1991,980.0,EN.ATM.CO2E.KT,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
408,1992,1180.0,EN.ATM.CO2E.KT,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
409,1993,990.0,EN.ATM.CO2E.KT,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
410,1994,1030.0,EN.ATM.CO2E.KT,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
411,1995,1070.0,EN.ATM.CO2E.KT,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
412,1996,1070.0,EN.ATM.CO2E.KT,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
413,1997,1170.0,EN.ATM.CO2E.KT,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
414,1998,1270.0,EN.ATM.CO2E.KT,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
415,1999,1300.0,EN.ATM.CO2E.KT,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
416,2000,1240.0,EN.ATM.CO2E.KT,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
417,2001,1320.0,EN.ATM.CO2E.KT,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
418,2002,1370.0,EN.ATM.CO2E.KT,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
419,2003,1380.0,EN.ATM.CO2E.KT,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
420,2004,1360.0,EN.ATM.CO2E.KT,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
421,2005,1420.0,EN.ATM.CO2E.KT,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
422,2006,1470.0,EN.ATM.CO2E.KT,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
423,2007,1480.0,EN.ATM.CO2E.KT,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
424,2008,1780.0,EN.ATM.CO2E.KT,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
425,2009,4620.0,EN.ATM.CO2E.KT,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
426,2010,1590.0,EN.ATM.CO2E.KT,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
427,2011,1670.0,EN.ATM.CO2E.KT,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
428,2012,2210.0,EN.ATM.CO2E.KT,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
429,2013,1480.0,EN.ATM.CO2E.KT,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
430,2014,1290.0,EN.ATM.CO2E.KT,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
431,2015,1290.0,EN.ATM.CO2E.KT,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
432,2016,1310.0,EN.ATM.CO2E.KT,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
433,2017,1200.0,EN.ATM.CO2E.KT,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
434,2018,1250.0,EN.ATM.CO2E.KT,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
435,1990,99850.0,EN.ATM.CO2E.KT,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
436,1991,96240.0,EN.ATM.CO2E.KT,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
437,1992,87780.0,EN.ATM.CO2E.KT,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
438,1993,76240.0,EN.ATM.CO2E.KT,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
439,1994,64670.0,EN.ATM.CO2E.KT,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
440,1995,57530.0,EN.ATM.CO2E.KT,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
441,1996,58480.0,EN.ATM.CO2E.KT,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
442,1997,59050.0,EN.ATM.CO2E.KT,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
443,1998,57230.0,EN.ATM.CO2E.KT,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
444,1999,54980.0,EN.ATM.CO2E.KT,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
445,2000,52990.0,EN.ATM.CO2E.KT,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
446,2001,51740.0,EN.ATM.CO2E.KT,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
447,2002,51770.0,EN.ATM.CO2E.KT,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
448,2003,52550.0,EN.ATM.CO2E.KT,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
449,2004,55770.0,EN.ATM.CO2E.KT,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
450,2005,56480.0,EN.ATM.CO2E.KT,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
451,2006,58810.0,EN.ATM.CO2E.KT,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
452,2007,57350.0,EN.ATM.CO2E.KT,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
453,2008,60270.0,EN.ATM.CO2E.KT,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
454,2009,57200.0,EN.ATM.CO2E.KT,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
455,2010,61470.0,EN.ATM.CO2E.KT,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
456,2011,58350.0,EN.ATM.CO2E.KT,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
457,2012,59790.0,EN.ATM.CO2E.KT,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
458,2013,59930.0,EN.ATM.CO2E.KT,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
459,2014,59470.0,EN.ATM.CO2E.KT,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
460,2015,54890.0,EN.ATM.CO2E.KT,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
461,2016,55210.0,EN.ATM.CO2E.KT,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
462,2017,56240.0,EN.ATM.CO2E.KT,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
463,2018,59310.0,EN.ATM.CO2E.KT,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
464,1990,109310.0,EN.ATM.CO2E.KT,BEL,Belgium,Europe & Central Asia,High income,Not classified
465,1991,113960.0,EN.ATM.CO2E.KT,BEL,Belgium,Europe & Central Asia,High income,Not classified
466,1992,112330.0,EN.ATM.CO2E.KT,BEL,Belgium,Europe & Central Asia,High income,Not classified
467,1993,110110.0,EN.ATM.CO2E.KT,BEL,Belgium,Europe & Central Asia,High income,Not classified
468,1994,114900.0,EN.ATM.CO2E.KT,BEL,Belgium,Europe & Central Asia,High income,Not classified
469,1995,114570.0,EN.ATM.CO2E.KT,BEL,Belgium,Europe & Central Asia,High income,Not classified
470,1996,119450.0,EN.ATM.CO2E.KT,BEL,Belgium,Europe & Central Asia,High income,Not classified
471,1997,116640.0,EN.ATM.CO2E.KT,BEL,Belgium,Europe & Central Asia,High income,Not classified
472,1998,119410.0,EN.ATM.CO2E.KT,BEL,Belgium,Europe & Central Asia,High income,Not classified
473,1999,115510.0,EN.ATM.CO2E.KT,BEL,Belgium,Europe & Central Asia,High income,Not classified
474,2000,117280.0,EN.ATM.CO2E.KT,BEL,Belgium,Europe & Central Asia,High income,Not classified
475,2001,118340.0,EN.ATM.CO2E.KT,BEL,Belgium,Europe & Central Asia,High income,Not classified
476,2002,110850.0,EN.ATM.CO2E.KT,BEL,Belgium,Europe & Central Asia,High income,Not classified
477,2003,115500.0,EN.ATM.CO2E.KT,BEL,Belgium,Europe & Central Asia,High income,Not classified
478,2004,114020.0,EN.ATM.CO2E.KT,BEL,Belgium,Europe & Central Asia,High income,Not classified
479,2005,110610.0,EN.ATM.CO2E.KT,BEL,Belgium,Europe & Central Asia,High income,Not classified
480,2006,108650.0,EN.ATM.CO2E.KT,BEL,Belgium,Europe & Central Asia,High income,Not classified
481,2007,104590.0,EN.ATM.CO2E.KT,BEL,Belgium,Europe & Central Asia,High income,Not classified
482,2008,106930.0,EN.ATM.CO2E.KT,BEL,Belgium,Europe & Central Asia,High income,Not classified
483,2009,99670.0,EN.ATM.CO2E.KT,BEL,Belgium,Europe & Central Asia,High income,Not classified
484,2010,106470.0,EN.ATM.CO2E.KT,BEL,Belgium,Europe & Central Asia,High income,Not classified
485,2011,95570.0,EN.ATM.CO2E.KT,BEL,Belgium,Europe & Central Asia,High income,Not classified
486,2012,94960.0,EN.ATM.CO2E.KT,BEL,Belgium,Europe & Central Asia,High income,Not classified
